ts,pm25,pm10
1600657200,,19.00
1600660800,,17.50
1600664400,,14.67
1600668000,,13.75
1600671600,,13.40
1600675200,,12.50
1600678800,,12.25
1600682400,,12.71
1600686000,,13.38
1600689600,,13.54
1600693200,,13.88
1600696800,,13.46
1600700400,,13.46
1600704000,,13.50
1600707600,,13.54
1600711200,,13.75
1600714800,,13.33
1600718400,,12.25
1600722000,,12.08
1600725600,,12.00
1600729200,,12.38
1600732800,,15.50
1600736400,,24.00
1600743600,,13.00
1600747200,,12.50
1600750800,,12.67
1600754400,,12.00
1600758000,,10.60
1600761600,,12.42
1600765200,,12.62
1600768800,,12.54
1600772400,,12.33
1600776000,,11.88
1600779600,,11.38
1600783200,,12.38
1600786800,,13.25
1600790400,,13.46
1600794000,,13.58
1600797600,,13.62
1600801200,,13.96
1600804800,,14.21
1600808400,,14.21
1600812000,,14.17
1600815600,,14.21
1600819200,,16.00
1600822800,,17.00
1600830000,,12.00
1600833600,,14.50
1600837200,,15.33
1600840800,,15.00
1600844400,,14.33
1600848000,,14.29
1600851600,,14.21
1600855200,,13.92
1600858800,,13.67
1600862400,,14.00
1600866000,,14.12
1600869600,,13.46
1600873200,,12.67
1600876800,,12.50
1600880400,,12.33
1600884000,,12.38
1600887600,,12.25
1600891200,,12.25
1600894800,,12.17
1600898400,,12.00
1600902000,,11.79
1600905600,,9.00
1600909200,,9.00
1600916400,,4.00
1600920000,,8.00
1600923600,,9.33
1600927200,,9.00
1600930800,,8.80
1600934400,,9.33
1600938000,,8.79
1600941600,,8.62
1600945200,,8.42
1600948800,,8.33
1600952400,,8.29
1600956000,,7.79
1600959600,,7.88
1600963200,,8.04
1600966800,,8.12
1600970400,,8.08
1600974000,,7.71
1600977600,,7.42
1600981200,,7.29
1600984800,,7.17
1600988400,,7.17
1600992000,,1.00
1600995600,,1.00
1601002800,,4.00
1601006400,,3.50
1601010000,,4.00
1601013600,,4.00
1601017200,,4.60
1601020800,,7.50
1601024400,,7.71
1601028000,,7.58
1601031600,,7.79
1601035200,,7.92
1601038800,,8.04
1601042400,,8.12
1601046000,,7.62
1601049600,,7.17
1601053200,,6.88
1601056800,,6.75
1601060400,,6.92
1601064000,,7.00
1601067600,,6.96
1601071200,,6.96
1601074800,,7.00
1601078400,,9.00
1601082000,,10.00
1601089200,,5.00
1601092800,,5.50
1601096400,,6.00
1601100000,,5.50
1601103600,,5.60
1601107200,,6.00
1601110800,,6.71
1601114400,,6.67
1601118000,,6.50
1601121600,,6.25
1601125200,,6.12
1601128800,,6.17
1601132400,,6.12
1601136000,,6.00
1601139600,,5.92
1601143200,,5.75
1601146800,,5.67
1601150400,,5.54
1601154000,,5.46
1601157600,,5.38
1601161200,,5.12
1601164800,,5.50
1601168400,,5.00
1601175600,,1.00
1601179200,,1.50
1601182800,,1.67
1601186400,,3.00
1601190000,,4.20
1601193600,,5.00
1601197200,,4.17
1601200800,,3.96
1601204400,,4.00
1601208000,,4.12
1601211600,,4.21
1601215200,,4.33
1601218800,,4.29
1601222400,,4.38
1601226000,,4.54
1601229600,,4.62
1601233200,,4.62
1601236800,,4.75
1601240400,,4.83
1601244000,,4.96
1601247600,,5.12
1601251200,,1.50
1601254800,,1.00
1601262000,,11.00
1601265600,,12.50
1601269200,,12.00
1601272800,,11.50
1601276400,,11.80
1601280000,,7.71
1601283600,,8.38
1601287200,,9.17
1601290800,,9.42
1601294400,,9.42
1601298000,,9.33
1601301600,,9.25
1601305200,,9.54
1601308800,,9.96
1601312400,,10.38
1601316000,,10.83
1601319600,,11.42
1601323200,,11.71
1601326800,,12.08
1601330400,,12.67
1601334000,,13.38
1601337600,,7.50
1601341200,,7.00
1601348400,,19.00
1601352000,,18.50
1601355600,,16.00
1601359200,,14.00
1601362800,,13.40
1601366400,,15.54
1601370000,,15.12
1601373600,,14.75
1601377200,,14.75
1601380800,,15.00
1601384400,,15.25
1601388000,,15.67
1601391600,,15.83
1601395200,,15.83
1601398800,,15.62
1601402400,,15.58
1601406000,,15.38
1601409600,,15.29
1601413200,,15.33
1601416800,,15.54
1601420400,,15.58
1601424000,,20.00
1601427600,,19.00
1601434800,,19.00
1601438400,,17.50
1601442000,,17.67
1601445600,,18.50
1601449200,,17.29
1601452800,,17.79
1601456400,,18.67
1601460000,,19.25
1601463600,,19.54
1601467200,,19.75
1601470800,,20.08
1601474400,,20.21
1601478000,,20.46
1601481600,,20.67
1601485200,,20.83
1601488800,,20.88
1601492400,,21.04
1601496000,,21.12
1601499600,,20.96
1601503200,,20.50
1601506800,,20.12
1601510400,,28.50
1601514000,,29.00
1601521200,,12.00
1601524800,,11.00
1601528400,,11.33
1601532000,,12.00
1601535600,,12.60
1601539200,,16.88
1601542800,,16.33
1601546400,,15.83
1601550000,,16.04
1601553600,,16.35
1601557200,,15.87
1601560800,,15.87
1601564400,,15.83
1601568000,,15.26
1601571600,,15.00
1601575200,,14.74
1601578800,,14.35
1601582400,,14.13
1601586000,,13.96
1601589600,,13.48
1601593200,,13.09
1601596800,,15.00
1601600400,,15.00
1601607600,,3.00
1601611200,,4.50
1601614800,,6.33
1601618400,,7.00
1601622000,,7.00
1601625600,,10.13
1601629200,,9.30
1601632800,,8.96
1601636400,,7.92
1601640000,,6.92
1601643600,,7.00
1601647200,,8.17
1601650800,,8.79
1601654400,,9.29
1601658000,,9.38
1601661600,,9.50
1601665200,,9.58
1601668800,,9.71
1601672400,,9.79
1601676000,,9.88
1601679600,,9.83
1601683200,,6.00
1601686800,,7.00
1601694000,,6.00
1601697600,,5.50
1601701200,,4.67
1601704800,,4.75
1601708400,,4.60
1601712000,,5.00
1601715600,,10.00
1601719200,,10.29
1601722800,,10.58
1601726400,,10.71
1601730000,,10.46
1601733600,,8.75
1601737200,,7.42
1601740800,,6.75
1601744400,,6.46
1601748000,,6.25
1601751600,,6.12
1601755200,,5.96
1601758800,,5.96
1601762400,,5.96
1601766000,,6.12
1601769600,,6.50
1601773200,,6.00
1601780400,,11.00
1601784000,,12.50
1601787600,,12.33
1601791200,,11.50
1601794800,,11.00
1601798400,,11.00
1601802000,,11.14
1601805600,,8.08
1601809200,,8.08
1601812800,,8.08
1601816400,,8.00
1601820000,,7.83
1601823600,,7.92
1601827200,,8.29
1601830800,,8.42
1601834400,,8.42
1601838000,,8.46
1601841600,,8.42
1601845200,,8.33
1601848800,,8.38
1601852400,,8.46
1601856000,,8.50
1601859600,,7.00
1601866800,,13.00
1601870400,,13.50
1601874000,,12.33
1601877600,,11.25
1601881200,,10.60
1601884800,,8.00
1601888400,,7.96
1601892000,,8.08
1601895600,,8.08
1601899200,,8.12
1601902800,,8.33
1601906400,,8.50
1601910000,,8.50
1601913600,,8.29
1601917200,,8.29
1601920800,,8.25
1601924400,,8.33
1601928000,,8.50
1601931600,,8.54
1601935200,,8.75
1601938800,,8.88
1601942400,,6.50
1601946000,,6.00
1601953200,,11.00
1601956800,,11.00
1601960400,,12.33
1601964000,,13.25
1601967600,,14.00
1601971200,,10.67
1601974800,,11.46
1601978400,,12.25
1601982000,,12.96
1601985600,,13.17
1601989200,,13.50
1601992800,,14.29
1601996400,,14.92
1602000000,,14.92
1602003600,,14.67
1602007200,,14.58
1602010800,,14.67
1602014400,,14.79
1602018000,,14.58
1602021600,,14.08
1602025200,,13.67
1602028800,,12.00
1602032400,,15.00
1602039600,,10.00
1602043200,,12.00
1602046800,,13.33
1602050400,,13.25
1602054000,,12.60
1602057600,,11.92
1602061200,,11.58
1602064800,,11.67
1602068400,,12.58
1602072000,,13.17
1602075600,,13.04
1602079200,,12.62
1602082800,,12.58
1602086400,,12.88
1602090000,,13.17
1602093600,,13.33
1602097200,,13.04
1602100800,,12.54
1602104400,,12.71
1602108000,,13.54
1602111600,,14.04
1602115200,,3.00
1602118800,,4.00
1602126000,,8.00
1602129600,,8.00
1602133200,,8.67
1602136800,,9.75
1602140400,,15.25
1602144000,,15.29
1602147600,,14.79
1602151200,,14.00
1602154800,,12.75
1602158400,,12.17
1602162000,,12.38
1602165600,,12.54
1602169200,,12.79
1602172800,,13.00
1602176400,,13.29
1602180000,,13.79
1602183600,,14.17
1602187200,,14.71
1602190800,,15.17
1602194400,,15.54
1602198000,,16.00
1602201600,,15.00
1602205200,,13.00
1602212400,,24.00
1602216000,,23.50
1602219600,,16.67
1602223200,,12.75
1602226800,,10.40
1602230400,,17.00
1602234000,,17.38
1602237600,,17.71
1602241200,,17.92
1602244800,,19.00
1602248400,,19.21
1602252000,,21.08
1602255600,,22.88
1602259200,,23.92
1602262800,,24.42
1602266400,,24.42
1602270000,,24.25
1602273600,,24.21
1602277200,,24.12
1602280800,,23.75
1602284400,,23.58
1602288000,,27.00
1602291600,,27.00
1602298800,,13.00
1602302400,,11.00
1602306000,,9.33
1602309600,,10.25
1602313200,,11.40
1602316800,,11.83
1602320400,,23.54
1602324000,,23.42
1602327600,,23.33
1602331200,,22.92
1602334800,,23.08
1602338400,,21.33
1602342000,,19.38
1602345600,,18.25
1602349200,,17.62
1602352800,,17.21
1602356400,,17.25
1602360000,,17.17
1602363600,,16.75
1602367200,,16.17
1602370800,,15.42
1602374400,,18.50
1602378000,,15.00
1602385200,,2.00
1602388800,,5.50
1602392400,,8.00
1602396000,,9.00
1602399600,,9.60
1602403200,,9.67
1602406800,,9.29
1602410400,,11.42
1602414000,,10.92
1602417600,,9.92
1602421200,,8.96
1602424800,,8.21
1602428400,,7.50
1602432000,,7.00
1602435600,,6.71
1602439200,,6.58
1602442800,,6.38
1602446400,,6.12
1602450000,,5.96
1602453600,,6.00
1602457200,,6.04
1602460800,,2.00
1602464400,,2.00
1602471600,,2.00
1602475200,,2.00
1602478800,,2.00
1602482400,,4.92
1602486000,,4.50
1602489600,,4.21
1602493200,,4.00
1602496800,,3.96
1602500400,,3.71
1602504000,,3.75
1602507600,,3.75
1602511200,,3.67
1602514800,,3.58
1602518400,,3.46
1602522000,,3.33
1602525600,,3.29
1602529200,,3.29
1602532800,,3.29
1602536400,,3.42
1602540000,,3.54
1602543600,,3.71
1602547200,,2.50
1602550800,,3.00
1602558000,,12.00
1602561600,,12.50
1602565200,,14.33
1602568800,,14.00
1602572400,,14.60
1602576000,,8.33
1602579600,,9.12
1602583200,,9.79
1602586800,,10.79
1602590400,,11.92
1602594000,,13.21
1602597600,,14.67
1602601200,,15.26
1602604800,,15.26
1602608400,,15.57
1602612000,,15.52
1602615600,,15.30
1602619200,,15.13
1602622800,,15.00
1602626400,,14.87
1602630000,,14.78
1602633600,,14.50
1602637200,,16.00
1602644400,,5.00
1602648000,,4.50
1602651600,,4.33
1602655200,,5.50
1602658800,,6.00
1602662400,,11.00
1602666000,,10.43
1602669600,,10.00
1602673200,,9.39
1602676800,,8.52
1602680400,,7.39
1602684000,,5.96
1602687600,,5.88
1602691200,,6.04
1602694800,,5.79
1602698400,,5.75
1602702000,,5.96
1602705600,,6.25
1602709200,,6.42
1602712800,,6.46
1602716400,,6.46
1602720000,,2.00
1602723600,,2.00
1602730800,,7.00
1602734400,,9.50
1602738000,,9.33
1602741600,,7.75
1602745200,,6.80
1602748800,,7.21
1602752400,,7.62
1602756000,,9.12
1602759600,,9.96
1602763200,,10.12
1602766800,,10.17
1602770400,,10.21
1602774000,,10.08
1602777600,,9.92
1602781200,,10.08
1602784800,,10.21
1602788400,,10.21
1602792000,,10.17
1602795600,,10.17
1602799200,,10.08
1602802800,,10.12
1602806400,,6.50
1602810000,,5.00
1602817200,,4.00
1602820800,,4.50
1602824400,,5.00
1602828000,,4.50
1602831600,,4.40
1602835200,,9.46
1602838800,,9.12
1602842400,,7.79
1602846000,,7.04
1602849600,,7.08
1602853200,,7.08
1602856800,,7.33
1602860400,,7.75
1602864000,,7.96
1602867600,,7.92
1602871200,,7.83
1602874800,,7.92
1602878400,,8.04
1602882000,,8.38
1602885600,,8.92
1602889200,,9.71
1602892800,,5.50
1602896400,,6.00
1602903600,,22.00
1602907200,,21.50
1602910800,,18.33
1602914400,,17.00
1602918000,,16.60
1602921600,,15.25
1602925200,,15.38
1602928800,,15.21
1602932400,,14.96
1602936000,,14.71
1602939600,,14.79
1602943200,,14.83
1602946800,,14.79
1602950400,,14.92
1602954000,,15.29
1602957600,,15.83
1602961200,,16.12
1602964800,,16.50
1602968400,,16.88
1602972000,,17.38
1602975600,,17.46
1602979200,,25.50
1602982800,,24.00
1602990000,,31.00
1602993600,,30.00
1602997200,,27.33
1603000800,,25.50
1603004400,,24.20
1603008000,,23.17
1603011600,,19.50
1603015200,,19.71
1603018800,,20.00
1603022400,,20.12
1603026000,,20.17
1603029600,,20.04
1603033200,,19.92
1603036800,,19.88
1603040400,,19.71
1603044000,,19.38
1603047600,,19.17
1603051200,,18.88
1603054800,,18.33
1603058400,,17.92
1603062000,,17.62
1603065600,,28.00
1603069200,,27.00
1603076400,,25.00
1603080000,,21.50
1603083600,,20.00
1603087200,,18.75
1603090800,,18.40
1603094400,,16.21
1603098000,,16.71
1603101600,,17.88
1603105200,,18.46
1603108800,,18.62
1603112400,,18.42
1603116000,,18.25
1603119600,,18.25
1603123200,,18.58
1603126800,,19.17
1603130400,,20.08
1603134000,,21.17
1603137600,,22.12
1603141200,,23.38
1603144800,,24.46
1603148400,,25.79
1603152000,,25.00
1603155600,,25.00
1603162800,,37.00
1603166400,,39.50
1603170000,,38.00
1603173600,,36.00
1603177200,,34.80
1603180800,,31.92
1603184400,,31.21
1603188000,,29.79
1603191600,,28.88
1603195200,,28.50
1603198800,,28.38
1603202400,,28.29
1603206000,,28.50
1603209600,,28.58
1603213200,,28.25
1603216800,,28.08
1603220400,,27.88
1603224000,,27.25
1603227600,,25.79
1603231200,,26.00
1603234800,,25.17
1603238400,,40.50
1603242000,,34.00
1603249200,,16.00
1603252800,,12.00
1603256400,,8.33
1603260000,,6.50
1603263600,,5.80
1603267200,,15.00
1603270800,,14.58
1603274400,,14.50
1603278000,,14.67
1603281600,,14.96
1603285200,,15.21
1603288800,,15.29
1603292400,,15.50
1603296000,,15.71
1603299600,,16.12
1603303200,,15.88
1603306800,,15.33
1603310400,,15.00
1603314000,,15.08
1603317600,,13.12
1603321200,,11.83
1603324800,,25.00
1603328400,,23.00
1603335600,,12.00
1603339200,,13.50
1603342800,,11.33
1603346400,,9.25
1603350000,,8.40
1603353600,,10.17
1603357200,,10.83
1603360800,,11.96
1603364400,,12.33
1603368000,,11.96
1603371600,,12.12
1603375200,,12.67
1603378800,,12.62
1603382400,,12.54
1603386000,,12.83
1603389600,,12.79
1603393200,,12.50
1603396800,,12.50
1603400400,,12.33
1603404000,,12.12
1603407600,,12.04
1603411200,,3.50
1603414800,,4.00
1603422000,,5.00
1603425600,,5.50
1603429200,,7.00
1603432800,,9.00
1603436400,,12.08
1603440000,,12.46
1603443600,,12.25
1603447200,,11.54
1603450800,,10.75
1603454400,,15.04
1603458000,,15.12
1603461600,,15.04
1603465200,,15.00
1603468800,,14.05
1603472400,,12.55
1603476000,,11.64
1603479600,,11.18
1603483200,,10.64
1603486800,,10.41
1603490400,,10.41
1603494000,,10.36
1603497600,,4.00
1603501200,,4.00
1603508400,,4.00
1603512000,,5.50
1603515600,,6.67
1603519200,,7.50
1603522800,,11.75
1603526400,,13.00
1603530000,,12.00
1603533600,,10.12
1603537200,,9.33
1603540800,,9.10
1603544400,,9.18
1603548000,,9.33
1603551600,,9.38
1603555200,,9.07
1603558800,,8.73
1603562400,,8.44
1603566000,,8.12
1603569600,,7.89
1603573200,,7.74
1603576800,,7.70
1603580400,,7.71
1603584000,,8.55
1603587600,,9.13
1603591200,,9.21
1603591200,,9.21
1603594800,,9.00
1603598400,,8.79
1603602000,,8.58
1603605600,,8.04
1603609200,,7.46
1603612800,,7.29
1603616400,,7.62
1603620000,,8.21
1603623600,,8.46
1603627200,,8.17
1603630800,,7.75
1603634400,,7.42
1603638000,,7.67
1603641600,,7.67
1603645200,,7.54
1603648800,,7.46
1603652400,,7.79
1603656000,,8.21
1603659600,,8.04
1603663200,,7.83
1603666800,,7.08
1603670400,,11.00
1603677600,,1.00
1603681200,,1.00
1603684800,,1.33
1603688400,,2.00
1603692000,,2.40
1603695600,,2.50
1603699200,,5.29
1603702800,,5.62
1603706400,,5.54
1603710000,,5.17
1603713600,,5.42
1603717200,,5.58
1603720800,,5.54
1603724400,,5.17
1603728000,,5.25
1603731600,,5.25
1603735200,,5.25
1603738800,,4.79
1603742400,,4.29
1603746000,,4.50
1603749600,,4.71
1603753200,,5.21
1603756800,,1.00
1603764000,,13.00
1603767600,,15.00
1603771200,,12.00
1603774800,,9.25
1603778400,,7.60
1603782000,,6.96
1603785600,,7.54
1603789200,,7.29
1603792800,,7.12
1603796400,,7.67
1603800000,,8.08
1603803600,,8.22
1603807200,,8.55
1603810800,,8.86
1603814400,,8.95
1603818000,,9.76
1603821600,,10.05
1603825200,,11.43
1603828800,,12.14
1603832400,,12.24
1603836000,,11.90
1603839600,,11.00
1603843200,,10.38
1603846800,,10.24
1603850400,,9.71
1603854000,,9.95
1603857600,,11.29
1603861200,,12.52
1603864800,,13.76
1603868400,,14.86
1603872000,,14.10
1603875600,,13.52
1603879200,,14.57
1603882800,,15.90
1603886400,,16.90
1603890000,,17.36
1603893600,,17.00
1603897200,,16.71
1603900800,,18.21
1603904400,,19.38
1603908000,,19.91
1603911600,,22.08
1603915200,,21.88
1603918800,,21.75
1603922400,,22.58
1603926000,,22.96
1603929600,,1.00
1603936800,,18.00
1603940400,,26.50
1603944000,,32.67
1603947600,,26.75
1603951200,,28.00
1603954800,,26.50
1603958400,,24.71
1603962000,,25.42
1603965600,,24.54
1603969200,,23.08
1603972800,,22.25
1603976400,,23.79
1603980000,,25.71
1603983600,,27.17
1603987200,,27.79
1603990800,,27.46
1603994400,,26.29
1603998000,,24.46
1604001600,,23.96
1604005200,,23.75
1604008800,,23.08
1604012400,,23.67
1604016000,,17.00
1604023200,,46.00
1604026800,,45.00
1604030400,,46.67
1604034000,,45.75
1604037600,,45.00
1604041200,,43.17
1604044800,,41.71
1604048400,,32.71
1604052000,,33.62
1604055600,,33.54
1604059200,,32.75
1604062800,,30.12
1604066400,,29.79
1604070000,,31.42
1604073600,,32.00
1604077200,,32.12
1604080800,,31.88
1604084400,,32.54
1604088000,,33.25
1604091600,,33.62
1604095200,,33.46
1604098800,,32.50
1604102400,,37.00
1604109600,,2.00
1604113200,,5.00
1604116800,,18.67
1604120400,,31.25
1604124000,,35.40
1604127600,,34.17
1604131200,,32.00
1604134800,,27.45
1604138400,,19.76
1604142000,,20.35
1604145600,,20.35
1604149200,,20.35
1604152800,,19.43
1604156400,,18.59
1604160000,,17.83
1604163600,,16.09
1604167200,,15.26
1604170800,,14.87
1604174400,,14.78
1604178000,,15.04
1604181600,,15.70
1604185200,,16.52
1604188800,,1.00
1604196000,,27.00
1604199600,,27.00
1604203200,,26.33
1604206800,,25.50
1604210400,,24.60
1604214000,,16.09
1604217600,,16.04
1604221200,,15.35
1604224800,,14.74
1604228400,,14.67
1604232000,,15.08
1604235600,,15.46
1604239200,,15.75
1604242800,,16.08
1604246400,,16.50
1604250000,,17.08
1604253600,,17.79
1604257200,,18.17
1604260800,,18.58
1604264400,,19.21
1604268000,,20.04
1604271600,,20.83
1604275200,,28.00
1604282400,,47.00
1604286000,,45.50
1604289600,,43.67
1604293200,,42.00
1604296800,,40.40
1604300400,,25.88
1604304000,,26.33
1604307600,,26.75
1604311200,,27.08
1604314800,,27.33
1604318400,,27.46
1604322000,,27.62
1604325600,,27.75
1604329200,,27.71
1604332800,,27.58
1604336400,,27.54
1604340000,,27.62
1604343600,,27.71
1604347200,,27.54
1604350800,,27.08
1604354400,,26.50
1604358000,,26.00
1604361600,,44.00
1604368800,,37.00
1604372400,,36.50
1604376000,,35.33
1604379600,,34.25
1604383200,,33.40
1604386800,,32.50
1604390400,,23.54
1604394000,,23.38
1604397600,,23.58
1604401200,,24.00
1604404800,,23.88
1604408400,,23.67
1604412000,,23.29
1604415600,,23.17
1604419200,,23.04
1604422800,,22.50
1604426400,,22.08
1604430000,,22.04
1604433600,,21.17
1604437200,,20.38
1604440800,,19.71
1604444400,,18.67
1604448000,,35.00
1604455200,,10.00
1604458800,,5.50
1604462400,,4.00
1604466000,,3.25
1604469600,,7.80
1604473200,,7.83
1604476800,,10.04
1604480400,,9.04
1604484000,,8.71
1604487600,,7.71
1604491200,,7.29
1604494800,,7.17
1604498400,,7.12
1604502000,,7.79
1604505600,,7.75
1604509200,,7.75
1604512800,,7.38
1604516400,,6.54
1604520000,,6.54
1604523600,,6.58
1604527200,,7.12
1604530800,,7.21
1604534400,,31.00
1604541600,,1.00
1604545200,,1.50
1604548800,,2.33
1604552400,,2.50
1604556000,,4.40
1604559600,,3.83
1604563200,,4.96
1604566800,,4.96
1604570400,,4.04
1604574000,,3.96
1604577600,,4.62
1604581200,,4.46
1604584800,,4.46
1604588400,,4.17
1604592000,,4.79
1604595600,,4.83
1604599200,,4.83
1604602800,,4.83
1604606400,,4.88
1604610000,,4.88
1604613600,,4.88
1604617200,,4.88
1604620800,,1.00
1604628000,,4.00
1604631600,,5.00
1604635200,,9.67
1604638800,,12.25
1604642400,,12.00
1604646000,,11.83
1604649600,,7.92
1604653200,,9.67
1604656800,,12.08
1604660400,,15.62
1604664000,,20.54
1604667600,,28.88
1604671200,,37.38
1604674800,,42.83
1604678400,,45.92
1604682000,,48.50
1604685600,,50.92
1604689200,,53.33
1604692800,,55.54
1604696400,,58.21
1604700000,,60.04
1604703600,,62.08
1604707200,,1.00
1604714400,,57.00
1604718000,,45.00
1604721600,,34.00
1604725200,,27.50
1604728800,,23.60
1604732400,,21.00
1604736000,,68.12
1604739600,,66.67
1604743200,,64.71
1604746800,,62.21
1604750400,,56.62
1604754000,,48.25
1604757600,,39.75
1604761200,,33.75
1604764800,,29.92
1604768400,,27.29
1604772000,,24.88
1604775600,,22.46
1604779200,,20.21
1604782800,,17.46
1604786400,,14.88
1604790000,,12.71
1604793600,,59.00
1604800800,,8.00
1604804400,,10.00
1604808000,,11.00
1604811600,,11.50
1604815200,,11.20
1604818800,,11.00
1604822400,,11.00
1604826000,,6.00
1604829600,,6.12
1604833200,,5.38
1604836800,,5.62
1604840400,,6.00
1604844000,,6.33
1604847600,,6.54
1604851200,,6.75
1604854800,,6.92
1604858400,,7.04
1604862000,,7.38
1604865600,,7.71
1604869200,,8.21
1604872800,,8.92
1604876400,,9.67
1604880000,,3.00
1604887200,,10.00
1604890800,,12.50
1604894400,,15.33
1604898000,,17.25
1604901600,,18.20
1604905200,,18.33
1604908800,,18.43
1604912400,,13.54
1604916000,,13.75
1604919600,,14.21
1604923200,,15.00
1604926800,,15.29
1604930400,,15.17
1604934000,,15.21
1604937600,,15.08
1604941200,,15.00
1604944800,,15.12
1604948400,,15.42
1604952000,,16.12
1604955600,,16.88
1604959200,,17.67
1604962800,,18.17
1604966400,,15.00
1604973600,,25.00
1604977200,,25.50
1604980800,,23.00
1604984400,,20.75
1604988000,,18.60
1604991600,,17.50
1604995200,,18.17
1604998800,,18.08
1605002400,,18.33
1605006000,,18.42
1605009600,,17.67
1605013200,,17.21
1605016800,,17.21
1605020400,,17.21
1605024000,,17.21
1605027600,,17.25
1605031200,,17.70
1605034800,,17.04
1605038400,,17.00
1605042000,,17.04
1605045600,,16.79
1605049200,,16.75
1605052800,,22.00
1605060000,,27.00
1605063600,,27.50
1605067200,,26.33
1605070800,,24.50
1605074400,,23.40
1605078000,,22.50
1605081600,,18.29
1605085200,,17.96
1605088800,,17.46
1605092400,,17.21
1605096000,,17.42
1605099600,,17.62
1605103200,,17.96
1605106800,,18.42
1605110400,,20.21
1605114000,,24.21
1605117600,,26.29
1605121200,,27.08
1605124800,,27.46
1605128400,,27.88
1605132000,,28.83
1605135600,,29.79
1605139200,,25.00
1605146400,,37.00
1605150000,,35.00
1605153600,,33.67
1605157200,,31.75
1605160800,,29.60
1605164400,,28.00
1605168000,,33.33
1605171600,,33.83
1605175200,,34.29
1605178800,,34.79
1605182400,,35.29
1605186000,,35.79
1605189600,,36.12
1605193200,,36.17
1605196800,,34.75
1605200400,,30.96
1605204000,,29.04
1605207600,,28.42
1605211200,,28.25
1605214800,,28.25
1605218400,,27.96
1605222000,,27.75
1605225600,,44.00
1605232800,,22.00
1605236400,,23.50
1605240000,,25.00
1605243600,,24.75
1605247200,,24.60
1605250800,,24.33
1605254400,,25.29
1605258000,,25.39
1605261600,,25.41
1605265200,,25.24
1605268800,,23.05
1605272400,,22.23
1605276000,,21.86
1605279600,,21.77
1605283200,,21.91
1605286800,,22.41
1605290400,,23.09
1605294000,,23.55
1605297600,,23.86
1605301200,,23.68
1605304800,,23.59
1605308400,,23.50
1605312000,,24.00
1605319200,,36.00
1605322800,,37.00
1605326400,,37.00
1605330000,,35.75
1605333600,,34.20
1605337200,,32.67
1605340800,,31.14
1605344400,,29.10
1605348000,,28.91
1605351600,,28.83
1605355200,,28.96
1605358800,,29.92
1605362400,,30.50
1605366000,,31.04
1605369600,,31.67
1605373200,,32.00
1605376800,,32.21
1605380400,,32.50
1605384000,,32.58
1605387600,,32.92
1605391200,,33.04
1605394800,,33.04
1605398400,,38.00
1605405600,,46.00
1605409200,,48.50
1605412800,,50.00
1605416400,,48.75
1605420000,,47.40
1605423600,,45.00
1605427200,,41.29
1605430800,,35.83
1605434400,,35.67
1605438000,,35.46
1605441600,,34.75
1605445200,,33.96
1605448800,,33.21
1605452400,,32.33
1605456000,,31.33
1605459600,,30.29
1605463200,,29.29
1605466800,,28.29
1605470400,,26.88
1605474000,,25.17
1605477600,,23.46
1605481200,,21.92
1605484800,,41.00
1605492000,,11.00
1605495600,,12.00
1605499200,,12.67
1605502800,,13.00
1605506400,,13.20
1605510000,,13.00
1605513600,,10.67
1605517200,,10.38
1605520800,,10.00
1605524400,,9.67
1605528000,,9.83
1605531600,,9.96
1605535200,,9.88
1605538800,,9.75
1605542400,,9.88
1605546000,,10.42
1605549600,,11.04
1605553200,,11.54
1605556800,,12.67
1605560400,,14.21
1605564000,,16.00
1605567600,,17.54
1605571200,,9.00
1605578400,,15.00
1605582000,,13.00
1605585600,,14.33
1605589200,,16.00
1605592800,,16.00
1605596400,,15.67
1605600000,,20.04
1605603600,,20.25
1605607200,,20.54
1605610800,,20.62
1605614400,,20.54
1605618000,,20.71
1605621600,,21.00
1605625200,,21.62
1605628800,,22.42
1605632400,,23.46
1605636000,,24.46
1605639600,,25.75
1605643200,,27.12
1605646800,,27.96
1605650400,,28.21
1605654000,,28.75
1605657600,,22.00
1605664800,,41.00
1605668400,,34.50
1605672000,,32.33
1605675600,,31.00
1605679200,,29.80
1605682800,,28.50
1605686400,,34.62
1605690000,,34.92
1605693600,,35.33
1605697200,,36.12
1605700800,,36.96
1605704400,,37.33
1605708000,,36.96
1605711600,,36.33
1605715200,,35.79
1605718800,,35.00
1605722400,,34.46
1605726000,,33.92
1605729600,,32.96
1605733200,,32.12
1605736800,,31.71
1605740400,,31.17
1605744000,,53.00
1605751200,,32.00
1605754800,,29.00
1605758400,,28.00
1605762000,,28.00
1605765600,,27.60
1605769200,,29.42
1605772800,,29.62
1605776400,,30.50
1605780000,,31.25
1605783600,,32.33
1605787200,,31.46
1605790800,,30.67
1605794400,,30.96
1605798000,,31.25
1605801600,,31.17
1605805200,,30.71
1605808800,,30.04
1605812400,,29.17
1605816000,,28.29
1605819600,,27.25
1605823200,,25.92
1605826800,,24.42
1605830400,,36.00
1605837600,,4.00
1605841200,,2.50
1605844800,,2.33
1605848400,,3.25
1605852000,,3.80
1605855600,,3.83
1605859200,,14.79
1605862800,,13.46
1605866400,,12.08
1605870000,,9.92
1605873600,,9.58
1605877200,,9.58
1605880800,,9.38
1605884400,,9.12
1605888000,,8.67
1605891600,,8.33
